"","PID","DateSold","SalePrice","logSalePrice","Rate","LotArea","GrLivArea","Neighborhood","Neighborhood_Int","MSZoning_Int","CentralAir","Age","RemodSinceBuilt","StreetAlley","LotShape","LandContour","LandSlope","LotConfig","IsOnMainroad","IsNearRailroad","IsNearPark","MSSubClass","MSZoning","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","SaleType","SaleCondition"
"336",531452080,2006-07-01,172000,5.23552844690755,5.08245,7175,1398,"SawyerW","13","6","1",16,1,"1","0","1","0","1","0","0","0",120,"RL","TwnhsE","1Story",6,5,"Gable","CompShg","Plywood","Plywood","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",904,"Unf",0,494,1398,"GasA","Gd","SBrkr",1398,0,0,1,0,2,0,2,1,"Gd",5,"Typ",0,"NoFireplace","Attchd",1990,"RFn",2,542,"TA","TA","Y",0,46,0,0,0,0,"NoPool","MnPrv","NoMisc",0,"WD ","Normal"
"337",527358090,2006-07-01,172000,5.23552844690755,5.08245,9927,1083,"NWAmes","15","6","1",30,0,"1","1","1","0","1","0","0","0",85,"RL","1Fam","SFoyer",7,5,"Gable","CompShg","VinylSd","Wd Shng","Stone",252,"Gd","TA","CBlock","Ex","TA","Gd","GLQ",1005,"Unf",0,42,1047,"GasA","TA","SBrkr",1083,0,0,1,0,1,0,2,1,"TA",5,"Typ",1,"Fa","Attchd",1976,"RFn",2,596,"TA","TA","Y",444,0,40,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"338",905200280,2006-07-01,172500,5.23678909940929,5.08245,13650,1920,"Sawyer","8","6","1",48,0,"1","0","1","0","1","0","0","0",50,"RL","1Fam","1.5Fin",5,5,"Gable","CompShg","MetalSd","MetalSd","None",0,"Gd","Gd","CBlock","TA","TA","No","ALQ",57,"BLQ",441,554,1052,"GasA","Ex","SBrkr",1252,668,0,1,0,2,0,4,1,"Gd",8,"Typ",1,"Gd","Attchd",1958,"Unf",2,451,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"339",531450040,2006-07-01,175900,5.24526583945746,5.08245,7153,1603,"SawyerW","13","6","1",14,0,"1","0","1","0","1","0","0","0",60,"RL","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","Gd","TA","No","ALQ",387,"Unf",0,374,761,"GasA","Ex","SBrkr",810,793,0,0,0,2,1,3,1,"Gd",7,"Typ",0,"NoFireplace","Attchd",1992,"RFn",2,484,"TA","TA","Y",0,124,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"340",916402125,2006-07-01,176000,5.24551266781415,5.08245,13811,1137,"Timber","22","6","1",19,0,"1","1","1","0","1","0","0","0",20,"RL","1Fam","1Story",6,6,"Gable","CompShg","HdBoard","HdBoard","BrkFace",72,"TA","TA","CBlock","Gd","Gd","No","GLQ",980,"LwQ",40,92,1112,"GasA","Gd","SBrkr",1137,0,0,1,0,2,0,2,1,"Gd",5,"Typ",1,"TA","Attchd",1987,"Unf",2,551,"TA","TA","Y",125,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"341",916403020,2006-07-01,180000,5.25527250510331,5.08245,8049,1339,"Timber","22","6","1",16,0,"1","1","1","0","4","0","0","0",20,"RL","1Fam","1Story",7,5,"Hip","CompShg","HdBoard","HdBoard","BrkFace",54,"TA","TA","CBlock","Gd","TA","No","ALQ",1053,"Unf",0,256,1309,"GasA","TA","SBrkr",1339,0,0,1,0,2,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1990,"Fin",2,484,"Gd","Gd","Y",0,58,0,0,90,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"342",905107240,2006-07-01,180000,5.25527250510331,5.08245,10335,1721,"Sawyer","8","6","1",38,25,"1","1","1","0","1","0","0","0",20,"RL","1Fam","1Story",5,6,"Gable","CompShg","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","Rec",570,"Unf",0,891,1461,"GasA","Gd","SBrkr",1721,0,0,0,0,2,1,3,1,"TA",7,"Min1",1,"TA","Attchd",1968,"RFn",2,440,"TA","TA","Y",0,96,180,0,0,0,"NoPool","MnPrv","NoMisc",0,"WD ","Normal"
"343",528250060,2006-07-01,180000,5.25527250510331,5.08245,7875,1509,"Gilbert","14","6","1",3,0,"1","0","1","0","1","0","0","0",60,"RL","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,783,783,"GasA","Ex","SBrkr",807,702,0,0,0,2,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2003,"Fin",2,393,"TA","TA","Y",0,75,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"344",535353180,2006-07-01,180000,5.25527250510331,5.08245,22136,2640,"OldTown","4","6","1",81,50,"1","0","1","0","1","1","0","0",190,"RL","2fmCon","1.5Fin",5,5,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Fa","CBlock","TA","TA","Mn","GLQ",1018,"Unf",0,1153,2171,"GasA","TA","SBrkr",1392,1248,0,2,0,2,1,5,1,"TA",10,"Maj1",1,"Gd","Attchd",1977,"RFn",3,1008,"TA","TA","N",631,48,148,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"345",527158020,2006-07-01,183500,5.26363606858811,5.08245,8076,1169,"Gilbert","14","6","1",13,1,"1","1","1","0","1","0","0","0",20,"RL","1Fam","1Story",6,6,"Gable","CompShg","HdBoard","HdBoard","BrkFace",112,"TA","TA","PConc","Gd","TA","No","GLQ",705,"Unf",0,455,1160,"GasA","Gd","SBrkr",1169,0,0,0,1,2,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1993,"Fin",2,402,"TA","TA","Y",0,26,0,0,144,0,"NoPool","MnPrv","NoMisc",0,"WD ","Normal"
"346",531379030,2006-07-01,187000,5.2718416065365,5.08245,8304,1837,"SawyerW","13","6","1",9,1,"1","1","1","0","1","0","0","0",60,"RL","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,941,941,"GasA","Ex","SBrkr",941,896,0,0,0,2,1,3,1,"TA",7,"Typ",0,"NoFireplace","Attchd",1997,"RFn",2,688,"TA","TA","Y",150,165,0,0,0,0,"NoPool","GdPrv","NoMisc",0,"WD ","Normal"
"347",527107030,2006-07-01,187500,5.27300127206374,5.08245,13031,1498,"Gilbert","14","6","1",11,1,"1","2","1","0","2","0","0","0",60,"RL","1Fam","2Story",6,5,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","ALQ",592,"Unf",0,99,691,"GasA","Gd","SBrkr",691,807,0,0,0,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1995,"Fin",2,409,"TA","TA","Y",315,44,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"348",527355060,2006-07-01,188900,5.27623195792183,5.08245,10530,1857,"NWAmes","15","6","1",28,0,"1","0","1","0","1","0","0","1",60,"RL","1Fam","2Story",7,5,"Gable","CompShg","Plywood","Plywood","BrkFace",68,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,945,945,"GasA","TA","SBrkr",945,912,0,0,0,2,1,4,1,"TA",8,"Typ",1,"TA","Attchd",1978,"RFn",2,482,"TA","TA","Y",400,105,0,0,0,0,"NoPool","GdPrv","NoMisc",0,"WD ","Normal"
"349",527327080,2006-07-01,190000,5.27875360095283,5.08245,18800,1574,"NWAmes","15","6","1",30,0,"1","1","1","0","0","0","0","0",60,"RL","1Fam","2Story",6,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",120,"TA","TA","PConc","Gd","TA","Mn","GLQ",712,"Unf",0,84,796,"GasA","TA","SBrkr",790,784,0,1,0,2,1,3,1,"TA",6,"Typ",1,"TA","Attchd",1976,"Fin",2,566,"TA","TA","Y",306,111,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"350",533253090,2006-07-01,190000,5.27875360095283,5.08245,3874,1226,"Greens","16","6","1",26,0,"1","1","1","0","1","0","0","0",120,"RL","TwnhsE","1Story",8,5,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"Gd","TA","CBlock","Gd","TA","Gd","GLQ",807,"Unf",0,419,1226,"GasA","TA","SBrkr",1226,0,0,1,0,1,0,1,1,"Gd",4,"Typ",1,"Fa","Attchd",1980,"Fin",2,484,"TA","TA","Y",133,78,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"351",528231050,2006-07-01,192140,5.28361778636564,5.08245,21930,1838,"Gilbert","14","6","1",1,0,"1","3","1","0","1","0","1","0",60,"RL","1Fam","2Story",5,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","Gd","Av","Unf",0,"Unf",0,732,732,"GasA","Ex","SBrkr",734,1104,0,0,0,2,1,4,1,"TA",7,"Typ",1,"Gd","BuiltIn",2005,"Fin",2,372,"TA","TA","Y",100,40,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"352",906380170,2006-07-01,194000,5.28780172993023,5.08245,7406,1220,"CollgCr","18","6","1",0,0,"1","0","1","0","1","0","0","0",20,"RL","1Fam","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","Stone",84,"Gd","TA","PConc","Gd","TA","Av","GLQ",684,"Unf",0,515,1199,"GasA","Ex","SBrkr",1220,0,0,1,0,2,0,2,1,"Gd",6,"Typ",0,"NoFireplace","Attchd",2006,"RFn",2,632,"TA","TA","Y",105,54,0,0,0,0,"NoPool","NoFence","NoMisc",0,"New","Partial"
"353",528280100,2006-07-01,199900,5.30081279411812,5.08245,11214,1886,"Gilbert","14","6","1",8,1,"1","1","1","0","2","0","0","0",60,"RL","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,930,930,"GasA","Gd","SBrkr",956,930,0,0,0,2,1,4,1,"Gd",10,"Typ",1,"TA","Attchd",1998,"Fin",2,431,"TA","TA","Y",89,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"354",909254070,2006-07-01,200100,5.30124708863621,5.08245,7588,1802,"Crawfor","19","6","1",86,30,"1","0","1","0","1","0","0","0",70,"RL","1Fam","2Story",7,6,"Gable","CompShg","Stucco","Stucco","None",0,"TA","TA","BrkTil","Fa","TA","No","LwQ",352,"Unf",0,441,793,"GasA","Gd","SBrkr",901,901,0,0,0,1,1,4,1,"TA",9,"Typ",1,"Gd","Detchd",1920,"Unf",1,216,"Fa","TA","Y",0,0,40,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"355",528235190,2006-07-01,201490,5.30425349686627,5.08245,9171,1598,"Gilbert","14","6","1",2,1,"1","1","1","0","1","0","0","0",60,"RL","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,848,848,"GasA","Ex","SBrkr",848,750,0,0,0,2,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2004,"Fin",2,433,"TA","TA","Y",100,48,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"356",907175060,2006-07-01,217000,5.33645973384853,5.08245,9236,1494,"CollgCr","18","6","1",9,0,"1","1","1","0","1","0","0","0",20,"RL","1Fam","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","PConc","Gd","TA","Gd","GLQ",1200,"Unf",0,279,1479,"GasA","Ex","SBrkr",1494,0,0,1,0,2,0,3,1,"Gd",6,"Typ",0,"NoFireplace","Attchd",1997,"RFn",2,576,"TA","TA","Y",168,27,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"357",907252050,2006-07-01,222000,5.34635297445064,5.08245,9930,1762,"CollgCr","18","6","1",4,0,"1","1","1","0","1","0","0","0",60,"RL","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",199,"Gd","TA","PConc","Gd","TA","No","GLQ",456,"Unf",0,370,826,"GasA","Ex","SBrkr",878,884,0,0,0,2,1,3,1,"Gd",6,"Typ",0,"NoFireplace","Attchd",2002,"Fin",2,591,"TA","TA","Y",320,54,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"358",905225080,2006-07-01,225000,5.35218251811136,5.08245,15593,2287,"ClearCr","20","6","1",53,0,"1","0","1","0","2","0","0","0",50,"RL","1Fam","1.5Fin",7,4,"Gable","CompShg","BrkFace","AsbShng","None",0,"Gd","TA","CBlock","TA","TA","No","BLQ",603,"Unf",0,701,1304,"GasW","TA","SBrkr",1304,983,0,0,0,2,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1953,"Fin",2,667,"TA","TA","Y",0,21,114,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"359",906392090,2006-07-01,233555,5.36838916920105,5.08245,13377,1846,"CollgCr","18","6","1",0,0,"1","0","1","0","2","0","0","0",20,"RL","1Fam","1Story",6,5,"Hip","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1576,"Unf",0,260,1836,"GasA","Gd","SBrkr",1846,0,0,1,0,2,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2006,"RFn",2,495,"TA","TA","Y",0,32,0,0,0,0,"NoPool","NoFence","NoMisc",0,"New","Partial"
"360",907285100,2006-07-01,237000,5.3747483460101,5.08245,11250,1995,"CollgCr","18","6","1",11,1,"1","0","1","0","2","0","0","0",60,"RL","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","Gd","PConc","Gd","Gd","Av","GLQ",685,"Unf",0,245,930,"GasA","Ex","SBrkr",950,1045,0,1,0,2,1,4,1,"Gd",8,"Typ",1,"TA","Attchd",1995,"RFn",2,610,"TA","TA","Y",275,170,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"361",909281010,2006-07-01,239000,5.37839790094814,5.08245,16560,2345,"Crawfor","19","6","1",74,18,"1","1","1","0","1","0","0","0",70,"RL","1Fam","2Story",6,8,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","Gd","TA","No","Rec",503,"Unf",0,449,952,"GasA","TA","SBrkr",1170,1175,0,0,0,2,1,4,1,"TA",9,"Typ",1,"Gd","Detchd",1932,"Unf",2,360,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"362",527356020,2006-07-01,250000,5.39794000867204,5.08245,16692,2784,"NWAmes","15","6","1",28,0,"1","1","1","0","1","0","1","0",60,"RL","1Fam","2Story",7,5,"Gable","CompShg","Plywood","Plywood","BrkFace",184,"TA","TA","CBlock","Gd","TA","No","BLQ",790,"LwQ",469,133,1392,"GasA","TA","SBrkr",1392,1392,0,1,0,3,1,5,1,"Gd",12,"Typ",2,"TA","Attchd",1978,"RFn",2,564,"TA","TA","Y",0,112,0,0,440,519,"Fa","MnPrv","TenC",2000,"WD ","Normal"
"363",528106120,2006-07-01,252000,5.40140054078154,5.08245,16163,1618,"NridgHt","26","6","1",2,0,"1","0","1","0","2","0","0","0",20,"RL","1Fam","1Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",232,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1618,1618,"GasA","Ex","SBrkr",1618,0,0,0,0,2,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2004,"Fin",3,880,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"364",909426060,2006-07-01,257000,5.40993312333129,5.08245,15600,2315,"Crawfor","19","6","1",56,13,"1","0","1","0","1","0","0","0",60,"RL","1Fam","2Story",5,7,"Gable","CompShg","Wd Sdng","Wd Sdng","BrkFace",405,"TA","Gd","CBlock","Gd","TA","No","GLQ",760,"Unf",0,408,1168,"GasA","Gd","SBrkr",1278,1037,0,1,0,2,0,4,1,"TA",9,"Typ",3,"Gd","Attchd",1950,"Fin",1,342,"TA","TA","Y",0,0,0,0,192,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"365",533128090,2006-07-01,262000,5.41830129131975,5.08245,12461,1624,"NoRidge","27","6","1",12,1,"1","0","1","0","2","0","0","0",20,"RL","1Fam","1Story",8,5,"Gable","CompShg","ImStucc","ImStucc","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1456,"Unf",0,168,1624,"GasA","Ex","SBrkr",1624,0,0,1,0,2,0,2,1,"Gd",5,"Typ",1,"Fa","Attchd",1994,"RFn",3,757,"TA","TA","Y",0,114,192,0,0,0,"NoPool","GdPrv","NoMisc",0,"WD ","Normal"
"366",533128030,2006-07-01,268000,5.42813479402879,5.08245,13346,2295,"NoRidge","27","6","1",14,8,"1","1","1","0","4","0","0","0",60,"RL","1Fam","2Story",7,5,"Gable","CompShg","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",728,"Unf",0,367,1095,"GasA","Ex","SBrkr",1166,1129,0,1,0,2,1,4,1,"Gd",9,"Typ",1,"TA","Attchd",1992,"RFn",2,590,"TA","TA","Y",0,40,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"367",907270050,2006-07-01,268500,5.42894429003557,5.08245,10566,2214,"CollgCr","18","6","1",7,0,"1","1","1","0","1","0","0","0",60,"RL","1Fam","2Story",8,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",261,"Gd","TA","PConc","Gd","TA","Av","GLQ",920,"Unf",0,170,1090,"GasA","Ex","SBrkr",1090,1124,0,1,0,2,1,3,1,"Gd",8,"Typ",1,"TA","Attchd",1999,"Fin",3,646,"TA","TA","Y",197,80,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"368",527210050,2006-07-01,356383,5.55191697936517,5.08245,12292,2473,"StoneBr","25","6","1",0,0,"1","1","3","0","4","0","0","0",60,"RL","1Fam","2Story",9,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",184,"Gd","TA","PConc","Ex","Gd","Gd","GLQ",205,"Unf",0,889,1094,"GasA","Ex","SBrkr",1102,1371,0,0,0,2,1,4,1,"Gd",11,"Typ",1,"Gd","BuiltIn",2006,"Fin",3,675,"TA","TA","Y",246,39,0,0,0,0,"NoPool","NoFence","NoMisc",0,"New","Partial"
"369",527212040,2006-07-01,361919,5.55861138327,5.08245,12438,2576,"StoneBr","25","6","1",0,0,"1","1","1","0","1","0","0","0",60,"RL","1Fam","2Story",8,5,"Hip","CompShg","VinylSd","VinylSd","BrkFace",466,"Ex","TA","PConc","Ex","Gd","No","Unf",0,"Unf",0,1234,1234,"GasA","Ex","SBrkr",1264,1312,0,0,0,2,1,4,1,"Ex",10,"Typ",1,"Gd","BuiltIn",2006,"Fin",3,666,"TA","TA","Y",324,100,0,0,0,0,"NoPool","NoFence","NoMisc",0,"New","Partial"
"370",527214060,2006-07-01,535000,5.72835378202123,5.08245,16052,2698,"StoneBr","25","6","1",0,0,"1","1","1","0","4","0","0","0",60,"RL","1Fam","2Story",10,5,"Hip","CompShg","VinylSd","VinylSd","Stone",734,"Ex","TA","PConc","Ex","TA","No","GLQ",1206,"Unf",0,644,1850,"GasA","Ex","SBrkr",1850,848,0,1,0,2,1,4,1,"Ex",11,"Typ",1,"Gd","Attchd",2006,"RFn",3,736,"TA","TA","Y",250,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"New","Partial"
"371",528320060,2006-07-01,625000,5.79588001734407,5.08245,35760,3627,"NoRidge","27","6","1",11,1,"1","1","1","0","4","0","0","0",60,"RL","1Fam","2Story",10,5,"Hip","CompShg","HdBoard","HdBoard","BrkFace",1378,"Gd","Gd","PConc","Ex","TA","Gd","GLQ",1387,"Unf",0,543,1930,"GasA","Ex","SBrkr",1831,1796,0,1,0,3,1,4,1,"Gd",10,"Typ",1,"TA","Attchd",1995,"Fin",3,807,"TA","TA","Y",361,76,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"372",535377070,2006-08-01,68000,4.83250891270624,4.87365217391304,10914,715,"NAmes","11","6","0",77,21,"2","0","1","0","1","1","0","0",30,"RL","1Fam","1Story",3,3,"Hip","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","Fa","CBlock","TA","TA","Mn","Unf",0,"Unf",0,715,715,"GasA","Fa","FuseP",715,0,0,0,0,1,0,2,1,"TA",4,"Typ",0,"NoFireplace","Detchd",1967,"Unf",2,660,"Fa","TA","N",0,0,75,0,112,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"373",534451120,2006-08-01,85500,4.93196611472817,4.87365217391304,5900,869,"BrkSide","3","6","1",83,35,"1","1","2","0","1","0","0","0",30,"RL","1Fam","1Story",4,7,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,440,440,"GasA","TA","FuseA",869,0,0,0,0,1,0,2,1,"Fa",4,"Typ",0,"NoFireplace","NoGarage",1923,"NoGarage",0,0,"NoGarage","NoGarage","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"374",905480160,2006-08-01,91500,4.96142109406645,4.87365217391304,7585,1456,"Edwards","5","6","1",58,2,"1","0","1","0","1","1","0","0",50,"RL","1Fam","1.5Fin",5,3,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","Fa","Fa","Mn","Unf",0,"Unf",0,810,810,"GasA","Fa","FuseA",1002,454,0,1,1,1,0,4,1,"TA",7,"Typ",1,"TA","Detchd",1954,"Unf",1,280,"TA","TA","P",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"375",902128020,2006-08-01,105000,5.02118929906994,4.87365217391304,7200,864,"OldTown","4","5","1",56,0,"2","0","1","0","1","0","0","0",20,"RM","1Fam","1Story",4,5,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,576,576,"GasA","Ex","SBrkr",864,0,0,0,0,1,0,2,1,"TA",5,"Typ",0,"NoFireplace","Detchd",1952,"RFn",1,528,"TA","TA","Y",0,0,0,0,115,0,"NoPool","NoFence","NoMisc",0,"COD","Normal"
"376",903236200,2006-08-01,113000,5.05307844348342,4.87365217391304,6380,1048,"BrkSide","3","5","1",84,28,"1","0","1","0","1","0","0","0",45,"RM","1Fam","1.5Unf",5,6,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","Fa","No","Unf",0,"Unf",0,993,993,"GasA","TA","FuseA",1048,0,0,0,0,1,0,2,1,"TA",5,"Typ",1,"Gd","Detchd",1922,"Unf",1,280,"TA","TA","Y",0,0,116,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"377",535376090,2006-08-01,117000,5.06818586174616,4.87365217391304,5400,833,"OldTown","4","6","1",52,46,"1","0","1","0","1","0","0","0",20,"RL","1Fam","1Story",5,7,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Rec",415,"Unf",0,418,833,"GasA","Ex","SBrkr",833,0,0,0,0,1,0,2,1,"Gd",4,"Typ",0,"NoFireplace","Detchd",1955,"Unf",1,326,"TA","TA","Y",0,0,0,0,0,0,"NoPool","MnPrv","NoMisc",0,"WD ","Normal"
"378",532351150,2006-08-01,119500,5.07736790528416,4.87365217391304,8927,1654,"Sawyer","8","5","1",29,0,"1","0","1","0","1","0","1","0",90,"RM","Duplex","1.5Fin",6,6,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","Gd","CBlock","NoBasement","NoBasement","NoBasement","NoBasement",0,"NoBasement",0,0,0,"GasA","TA","SBrkr",1286,368,0,0,0,2,0,4,2,"TA",10,"Typ",0,"NoFireplace","Attchd",1977,"RFn",2,528,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"379",527182020,2006-08-01,130000,5.11394335230684,4.87365217391304,3701,1204,"StoneBr","25","6","1",19,0,"1","1","1","0","1","0","0","0",120,"RL","TwnhsE","1Story",8,5,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,1191,1191,"GasA","TA","SBrkr",1204,0,0,0,0,2,0,2,1,"TA",5,"Typ",0,"NoFireplace","Attchd",1987,"RFn",2,461,"TA","TA","Y",120,70,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"380",534479130,2006-08-01,133000,5.12385164096709,4.87365217391304,9490,1578,"NAmes","11","6","1",65,9,"1","0","1","0","1","1","0","0",50,"RL","1Fam","1.5Fin",6,7,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",403,"Rec",165,238,806,"GasA","TA","FuseA",958,620,0,1,0,1,0,3,1,"Fa",5,"Typ",2,"TA","Attchd",1941,"Unf",1,240,"TA","TA","Y",0,0,32,0,0,0,"NoPool","MnPrv","NoMisc",0,"WD ","Normal"
"381",902204120,2006-08-01,139000,5.14301480025409,4.87365217391304,6000,1566,"OldTown","4","5","1",82,26,"1","0","1","0","1","0","0","0",50,"RM","1Fam","1.5Fin",5,7,"Gable","CompShg","MetalSd","MetalSd","BrkFace",145,"TA","Gd","PConc","TA","TA","No","Unf",0,"Unf",0,816,816,"GasA","Ex","SBrkr",816,750,0,0,0,1,1,5,1,"Gd",7,"Typ",0,"NoFireplace","Detchd",1976,"Unf",2,450,"TA","TA","Y",24,0,296,0,0,0,"NoPool","MnPrv","NoMisc",0,"WD ","Normal"
"382",534201300,2006-08-01,140000,5.14612803567824,4.87365217391304,8400,898,"NAmes","11","6","1",38,0,"1","0","1","0","1","1","0","0",85,"RL","1Fam","SFoyer",5,6,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Gd","GLQ",744,"Unf",0,89,833,"GasA","Gd","SBrkr",898,0,0,1,0,1,0,3,1,"TA",6,"Typ",0,"NoFireplace","Attchd",1968,"RFn",1,326,"TA","TA","Y",143,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Normal"
"383",903233100,2006-08-01,149000,5.17318626841227,4.87365217391304,6240,1576,"BrkSide","3","5","1",78,22,"1","0","1","0","1","0","0","0",50,"RM","1Fam","1.5Fin",5,6,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1042,1042,"GasA","Ex","SBrkr",1042,534,0,0,0,1,0,3,1,"TA",8,"Typ",1,"Gd","Detchd",1928,"Unf",1,225,"TA","TA","Y",0,0,0,0,0,0,"NoPool","NoFence","NoMisc",0,"WD ","Family"
