"","PID","DateSold","SalePrice","logSalePrice","Rate","LotArea","GrLivArea","Neighborhood","Neighborhood_Int","MSZoning_Int","CentralAir","Age","RemodSinceBuilt","StreetAlley","LotShape","LandContour","LandSlope","LotConfig","IsOnMainroad","IsNearRailroad","IsNearPark","MSSubClass","MSZoning","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","SaleType","SaleCondition","IsPUD","NumFloors","Collapse_MSSubClass","Combine_BathroomsBsmt","Combine_BathroomsAbvGrd","AllBathrooms","Combine_Age","IsRenovated"
"310",527455100,2006-07-01,144000,5.15836249209525,5.08245,2179,1456,"NPkVill","9","6","1",30,0,"1","0","1","0","1","0","0","0","Dwelling_160","RL","Twnhs","2Story",6,5,"Gable","CompShg","Plywood","Brk Cmn","None",0,3,3,"CBlock",4,3,1,5,70,1,0,785,855,"GasA",4,"SBrkr",855,601,0,0,0,2,1,3,1,3,6,8,1,3,"Attchd",1976,"RFn",2,460,3,3,3,0,28,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",TRUE,2,"Traditional",0,2.5,2.5,30,FALSE
"311",535457070,2006-07-01,146000,5.16435285578444,5.08245,7000,1150,"NAmes","11","6","1",45,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,4,"Hip","CompShg","BrkFace","BrkFace","None",0,3,3,"CBlock",3,3,1,6,781,1,0,369,1150,"GasA",3,"SBrkr",1150,0,0,0,0,1,0,3,1,3,6,8,0,0,"Attchd",1961,"RFn",1,288,3,3,3,0,0,0,0,162,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1,1,45,FALSE
"312",527452070,2006-07-01,146300,5.16524432612531,5.08245,4043,1069,"NPkVill","9","6","1",31,0,"1","0","1","0","1","0","0","0","Dwelling_120","RL","TwnhsE","1Story",6,5,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",4,3,1,5,727,4,156,186,1069,"GasA",4,"SBrkr",1069,0,0,0,1,2,0,2,1,3,4,8,1,1,"Attchd",1975,"RFn",2,440,3,3,3,0,55,0,0,225,0,0,"NoFence","NoMisc",0,"WD ","Normal",TRUE,1,"Traditional",0.5,2,2.5,31,FALSE
"313",534125210,2006-07-01,146500,5.16583762469013,5.08245,13110,1193,"NWAmes","15","6","1",34,0,"1","1","1","0","2","1","1","0","Dwelling_190","RL","2fmCon","1Story",5,6,"Gable","CompShg","Plywood","Plywood","BrkFace",144,3,3,"CBlock",4,3,1,6,962,1,0,191,1153,"GasA",5,"SBrkr",1193,0,0,1,0,2,0,2,1,3,6,8,0,0,"Attchd",1972,"Fin",2,501,3,3,3,140,153,0,0,0,0,0,"MnPrv","NoMisc",0,"WD ","Normal",FALSE,2,"Duplex",1,2,3,34,FALSE
"314",533212110,2006-07-01,147400,5.16849748352303,5.08245,2544,1223,"Somerst","21","4","1",1,0,"3","0","1","0","1","0","0","0","Dwelling_160","FV","Twnhs","2Story",7,5,"Gable","CompShg","MetalSd","MetalSd","None",0,4,3,"PConc",4,3,1,1,0,1,0,600,600,"GasA",5,"SBrkr",520,623,80,0,0,2,1,2,1,4,4,8,0,0,"Detchd",2005,"RFn",2,480,3,3,3,0,166,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",TRUE,2,"Traditional",0,2.5,2.5,1,FALSE
"315",907125020,2006-07-01,148000,5.17026171539496,5.08245,8846,914,"CollgCr","18","6","1",10,0,"1","1","1","0","4","0","0","0","Dwelling_85","RL","1Fam","SFoyer",5,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,3,6,298,1,0,572,870,"GasA",5,"SBrkr",914,0,0,0,0,1,0,2,1,3,5,8,0,0,"Detchd",1998,"Unf",2,576,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1.5,"Split",0,1,1,10,FALSE
"316",905452150,2006-07-01,149900,5.17580163284828,5.08245,9525,1609,"Edwards","5","6","1",53,0,"1","0","1","0","1","0","0","0","Dwelling_50","RL","1Fam","1.5Fin",6,5,"Gable","CompShg","MetalSd","MetalSd","None",0,3,3,"CBlock",3,3,1,2,468,1,0,532,1000,"GasA",3,"SBrkr",1068,541,0,0,0,1,1,5,1,3,7,8,0,0,"Attchd",1953,"Unf",1,305,2,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1.5,"Traditional",0,1.5,1.5,53,FALSE
"317",907203040,2006-07-01,149900,5.17580163284828,5.08245,9800,894,"CollgCr","18","6","1",34,0,"1","0","1","0","2","0","0","0","Dwelling_20","RL","1Fam","1Story",5,7,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",3,3,1,5,894,1,0,0,894,"GasA",3,"SBrkr",894,0,0,1,0,1,0,3,1,3,5,8,0,0,"Attchd",1975,"Unf",2,552,3,3,3,256,0,0,0,0,0,0,"GdWo","NoMisc",0,"WD ","Abnorml",FALSE,1,"Traditional",1,1,2,34,FALSE
"318",533212120,2006-07-01,149900,5.17580163284828,5.08245,2544,1223,"Somerst","21","4","1",1,0,"3","0","1","0","1","0","0","0","Dwelling_160","FV","Twnhs","2Story",7,5,"Gable","CompShg","MetalSd","MetalSd","None",0,4,3,"PConc",4,3,1,1,0,1,0,600,600,"GasA",5,"SBrkr",520,623,80,0,0,2,1,2,1,4,4,8,0,0,"Detchd",2005,"RFn",2,480,3,3,3,0,166,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",TRUE,2,"Traditional",0,2.5,2.5,1,FALSE
"319",904100090,2006-07-01,150000,5.17609125905568,5.08245,11136,1921,"Sawyer","8","6","1",42,0,"1","0","1","0","2","1","0","0","Dwelling_90","RL","Duplex","1Story",6,5,"Gable","CompShg","BrkFace","BrkFace","None",0,3,3,"CBlock",3,3,1,1,0,1,0,1921,1921,"GasA",3,"SBrkr",1921,0,0,0,0,2,0,4,2,3,8,8,0,0,"Detchd",1964,"Unf",2,576,3,3,3,0,180,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Duplex",0,2,2,42,FALSE
"320",531452210,2006-07-01,150000,5.17609125905568,5.08245,9019,1320,"SawyerW","13","6","1",12,0,"1","1","1","0","1","0","1","0","Dwelling_60","RL","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,3,1,5,274,1,0,362,636,"GasA",5,"SBrkr",636,684,0,0,0,2,1,3,1,4,6,8,0,0,"Attchd",1994,"Fin",2,472,3,3,3,0,40,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,2.5,2.5,12,FALSE
"321",923229110,2006-07-01,150900,5.17868923977559,5.08245,12640,1728,"Mitchel","12","6","1",30,0,"1","1","1","0","1","0","0","0","Dwelling_90","RL","Duplex","1Story",6,5,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",3,3,4,3,936,2,396,396,1728,"GasA",3,"SBrkr",1728,0,0,0,0,2,0,4,2,3,8,8,0,0,"Attchd",1976,"Unf",2,574,3,3,3,40,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Duplex",0,2,2,30,FALSE
"322",532353180,2006-07-01,151000,5.17897694729317,5.08245,8471,1212,"Sawyer","8","6","1",29,18,"1","1","1","0","2","0","0","0","Dwelling_80","RL","1Fam","SLvl",6,7,"Gable","CompShg","HdBoard","Plywood","BrkFace",46,3,3,"CBlock",4,4,3,5,506,1,0,0,506,"GasA",3,"SBrkr",1212,0,0,1,0,1,0,3,1,3,6,8,1,3,"Attchd",1978,"Unf",2,492,3,3,3,292,12,0,0,0,0,0,"GdWo","NoMisc",0,"WD ","Normal",FALSE,2,"Split",1,1,2,11,TRUE
"323",527376090,2006-07-01,153500,5.18610837981321,5.08245,10140,1074,"NWAmes","15","6","1",31,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,6,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",4,3,1,5,788,1,0,268,1056,"GasA",5,"SBrkr",1074,0,0,1,0,1,1,3,1,3,6,8,0,0,"Attchd",1975,"RFn",2,495,3,3,3,0,88,0,0,0,0,0,"MnPrv","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1.5,2.5,31,FALSE
"324",902325100,2006-07-01,155000,5.19033169817029,5.08245,6300,2104,"OldTown","4","5","1",96,95,"1","0","1","0","2","0","0","0","Dwelling_75","RM","1Fam","2.5Unf",7,6,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,3,3,"BrkTil",3,3,1,1,0,1,0,1226,1226,"GasA",5,"SBrkr",1226,878,0,0,0,2,0,5,1,3,9,8,0,0,"Detchd",1910,"Unf",2,432,2,3,2,0,341,88,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2.5,"Traditional",0,2,2,1,TRUE
"325",535477060,2006-07-01,155000,5.19033169817029,5.08245,7590,1348,"NAmes","11","6","1",40,0,"1","0","1","0","1","0","0","1","Dwelling_60","RL","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","BrkFace",266,3,3,"CBlock",3,3,1,4,512,1,0,148,660,"GasA",3,"SBrkr",660,688,0,0,0,1,1,3,1,3,6,8,1,2,"Attchd",1966,"RFn",2,453,3,3,3,188,108,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,1.5,1.5,40,FALSE
"326",907135230,2006-07-01,156000,5.19312459835446,5.08245,13568,990,"CollgCr","18","6","1",11,0,"1","2","1","0","4","0","0","0","Dwelling_20","RL","1Fam","1Story",5,5,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,3,1,5,716,1,0,274,990,"GasA",5,"SBrkr",990,0,0,0,1,1,0,3,1,3,5,8,0,0,"Attchd",1996,"Unf",2,576,3,3,3,224,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0.5,1,1.5,11,FALSE
"327",534403440,2006-07-01,157500,5.19728055812562,5.08245,9350,1440,"NAmes","11","6","1",42,0,"1","0","1","0","1","0","0","0","Dwelling_60","RL","1Fam","2Story",5,6,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"CBlock",3,3,1,5,360,1,0,360,720,"GasA",4,"SBrkr",720,720,0,0,0,1,1,4,1,3,7,8,1,1,"Attchd",1964,"Fin",2,480,3,3,3,0,32,240,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,1.5,1.5,42,FALSE
"328",534202180,2006-07-01,158000,5.19865708695442,5.08245,9600,1141,"NAmes","11","6","1",39,0,"1","0","1","0","1","0","0","0","Dwelling_80","RL","1Fam","SLvl",5,7,"Gable","CompShg","MetalSd","MetalSd","BrkFace",140,3,3,"PConc",3,3,3,5,602,3,402,137,1141,"GasA",4,"SBrkr",1141,0,0,1,0,1,0,3,1,3,6,8,0,0,"Attchd",1967,"Unf",1,568,3,3,3,0,78,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Split",1,1,2,39,FALSE
"329",905106210,2006-07-01,158000,5.19865708695442,5.08245,11553,1159,"Sawyer","8","6","1",38,0,"1","1","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,5,"Hip","CompShg","Plywood","Plywood","BrkFace",188,3,3,"CBlock",3,3,1,4,673,1,0,378,1051,"GasA",3,"SBrkr",1159,0,0,0,0,1,1,3,1,3,7,8,1,2,"Attchd",1968,"Unf",1,336,3,3,3,466,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,1.5,1.5,38,FALSE
"330",535403150,2006-07-01,159500,5.2027606873932,5.08245,8910,1194,"NAmes","11","6","1",47,0,"1","0","1","0","2","0","0","0","Dwelling_20","RL","1Fam","1Story",6,6,"Hip","CompShg","BrkFace","BrkFace","None",0,3,3,"CBlock",3,3,2,5,655,1,0,0,655,"GasA",5,"SBrkr",1194,0,0,0,1,1,0,3,1,3,6,8,1,2,"BuiltIn",1954,"Fin",2,539,3,3,3,0,0,192,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0.5,1,1.5,47,FALSE
"331",909131125,2006-07-01,160000,5.20411998265593,5.08245,7082,1928,"SWISU","6","3","1",90,79,"1","0","1","0","1","0","0","0","Dwelling_190","RH","2fmCon","2Story",5,8,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",3,3,2,1,0,1,0,686,686,"GasA",4,"SBrkr",948,980,0,0,0,2,0,5,2,3,10,8,0,0,"NoGarage",1916,"NoGarage",0,0,0,0,1,0,0,228,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Duplex",0,2,2,11,TRUE
"332",905107300,2006-07-01,160500,5.20547503674089,5.08245,7176,1040,"Sawyer","8","6","1",28,0,"1","1","1","0","4","0","0","0","Dwelling_80","RL","1Fam","SLvl",6,6,"Gable","CompShg","HdBoard","HdBoard","BrkFace",200,3,3,"CBlock",3,4,4,6,794,1,0,166,960,"GasA",2,"SBrkr",1040,0,0,1,0,1,0,3,1,3,6,8,1,2,"Detchd",1979,"Unf",2,616,3,3,3,131,0,0,0,180,0,0,"GdPrv","NoMisc",0,"WD ","Normal",FALSE,2,"Split",1,1,2,28,FALSE
"333",907420090,2006-07-01,164990,5.21745762253858,5.08245,8767,1310,"CollgCr","18","6","1",1,0,"1","1","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,3,6,24,1,0,1286,1310,"GasA",5,"SBrkr",1310,0,0,0,0,2,0,3,1,4,6,8,1,4,"Attchd",2005,"Fin",2,400,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"New","Partial",FALSE,1,"Traditional",0,2,2,1,FALSE
"334",905107220,2006-07-01,165000,5.21748394421391,5.08245,9535,1458,"Sawyer","8","6","1",39,0,"1","1","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",450,3,3,"CBlock",3,3,1,4,194,2,982,0,1176,"GasA",3,"SBrkr",1458,0,0,1,0,1,1,3,1,3,7,8,1,3,"Attchd",1967,"Unf",2,512,3,3,3,284,0,0,0,0,0,0,"MnPrv","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,1.5,2.5,39,FALSE
"335",533253160,2006-07-01,170000,5.23044892137827,5.08245,3876,1226,"Greens","16","6","1",28,0,"1","1","1","0","1","0","0","0","Dwelling_120","RL","Twnhs","1Story",8,5,"Gable","CompShg","Wd Sdng","Plywood","None",0,4,3,"CBlock",4,3,4,6,652,3,526,48,1226,"GasA",3,"SBrkr",1226,0,0,1,0,1,0,1,1,4,4,8,1,3,"Attchd",1978,"Fin",2,484,3,3,3,133,60,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",TRUE,1,"Traditional",1,1,2,28,FALSE
"336",531452080,2006-07-01,172000,5.23552844690755,5.08245,7175,1398,"SawyerW","13","6","1",16,1,"1","0","1","0","1","0","0","0","Dwelling_120","RL","TwnhsE","1Story",6,5,"Gable","CompShg","Plywood","Plywood","None",0,4,3,"PConc",4,3,1,6,904,1,0,494,1398,"GasA",4,"SBrkr",1398,0,0,1,0,2,0,2,1,4,5,8,0,0,"Attchd",1990,"RFn",2,542,3,3,3,0,46,0,0,0,0,0,"MnPrv","NoMisc",0,"WD ","Normal",TRUE,1,"Traditional",1,2,3,15,TRUE
"337",527358090,2006-07-01,172000,5.23552844690755,5.08245,9927,1083,"NWAmes","15","6","1",30,0,"1","1","1","0","1","0","0","0","Dwelling_85","RL","1Fam","SFoyer",7,5,"Gable","CompShg","VinylSd","Wd Shng","Stone",252,4,3,"CBlock",5,3,4,6,1005,1,0,42,1047,"GasA",3,"SBrkr",1083,0,0,1,0,1,0,2,1,3,5,8,1,2,"Attchd",1976,"RFn",2,596,3,3,3,444,0,40,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1.5,"Split",1,1,2,30,FALSE
"338",905200280,2006-07-01,172500,5.23678909940929,5.08245,13650,1920,"Sawyer","8","6","1",48,0,"1","0","1","0","1","0","0","0","Dwelling_50","RL","1Fam","1.5Fin",5,5,"Gable","CompShg","MetalSd","MetalSd","None",0,4,4,"CBlock",3,3,1,5,57,4,441,554,1052,"GasA",5,"SBrkr",1252,668,0,1,0,2,0,4,1,4,8,8,1,4,"Attchd",1958,"Unf",2,451,3,3,3,0,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1.5,"Traditional",1,2,3,48,FALSE
"339",531450040,2006-07-01,175900,5.24526583945746,5.08245,7153,1603,"SawyerW","13","6","1",14,0,"1","0","1","0","1","0","0","0","Dwelling_60","RL","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,4,"PConc",4,3,1,5,387,1,0,374,761,"GasA",5,"SBrkr",810,793,0,0,0,2,1,3,1,4,7,8,0,0,"Attchd",1992,"RFn",2,484,3,3,3,0,124,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,2.5,2.5,14,FALSE
"340",916402125,2006-07-01,176000,5.24551266781415,5.08245,13811,1137,"Timber","22","6","1",19,0,"1","1","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",6,6,"Gable","CompShg","HdBoard","HdBoard","BrkFace",72,3,3,"CBlock",4,4,1,6,980,2,40,92,1112,"GasA",4,"SBrkr",1137,0,0,1,0,2,0,2,1,4,5,8,1,3,"Attchd",1987,"Unf",2,551,3,3,3,125,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,2,3,19,FALSE
"341",916403020,2006-07-01,180000,5.25527250510331,5.08245,8049,1339,"Timber","22","6","1",16,0,"1","1","1","0","4","0","0","0","Dwelling_20","RL","1Fam","1Story",7,5,"Hip","CompShg","HdBoard","HdBoard","BrkFace",54,3,3,"CBlock",4,3,1,5,1053,1,0,256,1309,"GasA",3,"SBrkr",1339,0,0,1,0,2,0,2,1,3,6,8,1,3,"Attchd",1990,"Fin",2,484,4,4,3,0,58,0,0,90,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,2,3,16,FALSE
"342",905107240,2006-07-01,180000,5.25527250510331,5.08245,10335,1721,"Sawyer","8","6","1",38,25,"1","1","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",5,6,"Gable","CompShg","Plywood","Plywood","None",0,3,3,"CBlock",3,3,1,3,570,1,0,891,1461,"GasA",4,"SBrkr",1721,0,0,0,0,2,1,3,1,3,7,7,1,3,"Attchd",1968,"RFn",2,440,3,3,3,0,96,180,0,0,0,0,"MnPrv","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0,2.5,2.5,13,TRUE
"343",528250060,2006-07-01,180000,5.25527250510331,5.08245,7875,1509,"Gilbert","14","6","1",3,0,"1","0","1","0","1","0","0","0","Dwelling_60","RL","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,1,1,0,1,0,783,783,"GasA",5,"SBrkr",807,702,0,0,0,2,1,3,1,4,8,8,1,4,"Attchd",2003,"Fin",2,393,3,3,3,0,75,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,2.5,2.5,3,FALSE
"344",535353180,2006-07-01,180000,5.25527250510331,5.08245,22136,2640,"OldTown","4","6","1",81,50,"1","0","1","0","1","1","0","0","Dwelling_190","RL","2fmCon","1.5Fin",5,5,"Gable","CompShg","MetalSd","MetalSd","None",0,3,2,"CBlock",3,3,2,6,1018,1,0,1153,2171,"GasA",3,"SBrkr",1392,1248,0,2,0,2,1,5,1,3,10,4,1,4,"Attchd",1977,"RFn",3,1008,3,3,1,631,48,148,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Duplex",2,2.5,4.5,31,TRUE
"345",527158020,2006-07-01,183500,5.26363606858811,5.08245,8076,1169,"Gilbert","14","6","1",13,1,"1","1","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",6,6,"Gable","CompShg","HdBoard","HdBoard","BrkFace",112,3,3,"PConc",4,3,1,6,705,1,0,455,1160,"GasA",4,"SBrkr",1169,0,0,0,1,2,0,3,1,3,6,8,1,3,"Attchd",1993,"Fin",2,402,3,3,3,0,26,0,0,144,0,0,"MnPrv","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",0.5,2,2.5,12,TRUE
"346",531379030,2006-07-01,187000,5.2718416065365,5.08245,8304,1837,"SawyerW","13","6","1",9,1,"1","1","1","0","1","0","0","0","Dwelling_60","RL","1Fam","2Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,3,3,"PConc",4,3,1,1,0,1,0,941,941,"GasA",5,"SBrkr",941,896,0,0,0,2,1,3,1,3,7,8,0,0,"Attchd",1997,"RFn",2,688,3,3,3,150,165,0,0,0,0,0,"GdPrv","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,2.5,2.5,8,TRUE
"347",527107030,2006-07-01,187500,5.27300127206374,5.08245,13031,1498,"Gilbert","14","6","1",11,1,"1","2","1","0","2","0","0","0","Dwelling_60","RL","1Fam","2Story",6,5,"Gable","CompShg","HdBoard","HdBoard","None",0,3,3,"PConc",4,3,1,5,592,1,0,99,691,"GasA",4,"SBrkr",691,807,0,0,0,2,1,3,1,3,6,8,1,3,"Attchd",1995,"Fin",2,409,3,3,3,315,44,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,2.5,2.5,10,TRUE
"348",527355060,2006-07-01,188900,5.27623195792183,5.08245,10530,1857,"NWAmes","15","6","1",28,0,"1","0","1","0","1","0","0","1","Dwelling_60","RL","1Fam","2Story",7,5,"Gable","CompShg","Plywood","Plywood","BrkFace",68,3,3,"CBlock",3,3,1,1,0,1,0,945,945,"GasA",3,"SBrkr",945,912,0,0,0,2,1,4,1,3,8,8,1,3,"Attchd",1978,"RFn",2,482,3,3,3,400,105,0,0,0,0,0,"GdPrv","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,2.5,2.5,28,FALSE
"349",527327080,2006-07-01,190000,5.27875360095283,5.08245,18800,1574,"NWAmes","15","6","1",30,0,"1","1","1","0","0","0","0","0","Dwelling_60","RL","1Fam","2Story",6,5,"Gable","CompShg","HdBoard","HdBoard","BrkFace",120,3,3,"PConc",4,3,2,6,712,1,0,84,796,"GasA",3,"SBrkr",790,784,0,1,0,2,1,3,1,3,6,8,1,3,"Attchd",1976,"Fin",2,566,3,3,3,306,111,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",1,2.5,3.5,30,FALSE
"350",533253090,2006-07-01,190000,5.27875360095283,5.08245,3874,1226,"Greens","16","6","1",26,0,"1","1","1","0","1","0","0","0","Dwelling_120","RL","TwnhsE","1Story",8,5,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,4,3,"CBlock",4,3,4,6,807,1,0,419,1226,"GasA",3,"SBrkr",1226,0,0,1,0,1,0,1,1,4,4,8,1,2,"Attchd",1980,"Fin",2,484,3,3,3,133,78,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",TRUE,1,"Traditional",1,1,2,26,FALSE
"351",528231050,2006-07-01,192140,5.28361778636564,5.08245,21930,1838,"Gilbert","14","6","1",1,0,"1","3","1","0","1","0","1","0","Dwelling_60","RL","1Fam","2Story",5,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,4,3,1,0,1,0,732,732,"GasA",5,"SBrkr",734,1104,0,0,0,2,1,4,1,3,7,8,1,4,"BuiltIn",2005,"Fin",2,372,3,3,3,100,40,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,2.5,2.5,1,FALSE
"352",906380170,2006-07-01,194000,5.28780172993023,5.08245,7406,1220,"CollgCr","18","6","1",0,0,"1","0","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",7,5,"Gable","CompShg","VinylSd","VinylSd","Stone",84,4,3,"PConc",4,3,3,6,684,1,0,515,1199,"GasA",5,"SBrkr",1220,0,0,1,0,2,0,2,1,4,6,8,0,0,"Attchd",2006,"RFn",2,632,3,3,3,105,54,0,0,0,0,0,"NoFence","NoMisc",0,"New","Partial",FALSE,1,"Traditional",1,2,3,0,FALSE
"353",528280100,2006-07-01,199900,5.30081279411812,5.08245,11214,1886,"Gilbert","14","6","1",8,1,"1","1","1","0","2","0","0","0","Dwelling_60","RL","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,1,1,0,1,0,930,930,"GasA",4,"SBrkr",956,930,0,0,0,2,1,4,1,4,10,8,1,3,"Attchd",1998,"Fin",2,431,3,3,3,89,0,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,2.5,2.5,7,TRUE
"354",909254070,2006-07-01,200100,5.30124708863621,5.08245,7588,1802,"Crawfor","19","6","1",86,30,"1","0","1","0","1","0","0","0","Dwelling_70","RL","1Fam","2Story",7,6,"Gable","CompShg","Stucco","Stucco","None",0,3,3,"BrkTil",2,3,1,2,352,1,0,441,793,"GasA",4,"SBrkr",901,901,0,0,0,1,1,4,1,3,9,8,1,4,"Detchd",1920,"Unf",1,216,2,3,3,0,0,40,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,1.5,1.5,56,TRUE
"355",528235190,2006-07-01,201490,5.30425349686627,5.08245,9171,1598,"Gilbert","14","6","1",2,1,"1","1","1","0","1","0","0","0","Dwelling_60","RL","1Fam","2Story",7,5,"Gable","CompShg","VinylSd","VinylSd","None",0,4,3,"PConc",4,3,3,1,0,1,0,848,848,"GasA",5,"SBrkr",848,750,0,0,0,2,1,3,1,4,7,8,1,4,"Attchd",2004,"Fin",2,433,3,3,3,100,48,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,2,"Traditional",0,2.5,2.5,1,TRUE
"356",907175060,2006-07-01,217000,5.33645973384853,5.08245,9236,1494,"CollgCr","18","6","1",9,0,"1","1","1","0","1","0","0","0","Dwelling_20","RL","1Fam","1Story",6,5,"Gable","CompShg","VinylSd","VinylSd","None",0,3,4,"PConc",4,3,4,6,1200,1,0,279,1479,"GasA",5,"SBrkr",1494,0,0,1,0,2,0,3,1,4,6,8,0,0,"Attchd",1997,"RFn",2,576,3,3,3,168,27,0,0,0,0,0,"NoFence","NoMisc",0,"WD ","Normal",FALSE,1,"Traditional",1,2,3,9,FALSE
