,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,DateSold,IsPUD,IsNearNegativeCondition,IsNearPositiveCondition,NumFloors,Collapse_MSSubClass,Combine_BathroomsBsmt,Combine_BathroomsAbvGrd,AllBathrooms,Combine_Age,IsRenovated,LogSalePrice,latitude,longitude,district
196,916402125,1137,176000,Dwelling_20,RL,54.0,13811,2,0,3,Lvl,4,Inside,3,Timber,Norm,Norm,1Fam,1Story,6,6,1987,1987,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,3,3,CBlock,4,4,1,6,980.0,2,40.0,92.0,1112.0,GasA,4,Y,SBrkr,1137,0,0,1.0,0.0,2,0,2,1,4,5,8,1,3,Attchd,1987.0,Unf,2.0,551.0,3,3,3,125,0,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2006,WD ,Normal,2006-07-01,False,False,False,1.0,Traditional,1.0,2.0,3.0,19,False,12.078239274020289,41.99958722865255,-93.64609469150162,Mitchell
197,531452010,1217,120000,Dwelling_160,RL,75.0,10762,2,0,4,Lvl,4,Corner,3,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,626.0,626.0,GasA,3,Y,SBrkr,626,591,0,0.0,0.0,1,1,3,1,3,6,8,1,3,Attchd,1980.0,RFn,1.0,288.0,3,3,3,0,28,0,0,0,0,0,NoFence,NoMisc,0,April,Yr_2009,WD ,Normal,2009-04-01,True,False,False,2.0,Traditional,0.0,1.5,1.5,29,False,11.695247021764182,42.03465549651289,-93.68622907491604,Sawyer
198,528363070,2494,321000,Dwelling_60,RL,74.0,10236,2,0,3,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,501.0,4,3,PConc,4,3,4,6,380.0,4,168.0,742.0,1290.0,GasA,5,Y,SBrkr,1305,1189,0,1.0,0.0,2,1,4,1,4,9,8,1,3,Attchd,1994.0,Fin,3.0,803.0,3,3,3,200,95,0,0,0,0,0,GdPrv,NoMisc,0,June,Yr_2006,WD ,Normal,2006-06-01,False,False,False,2.0,Traditional,1.0,2.5,3.5,11,True,12.679196402112153,42.051655,-93.653742,Fellows
199,533208090,1680,190000,Dwelling_160,FV,39.0,3515,2,2,4,Lvl,4,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,840.0,840.0,GasA,5,Y,SBrkr,840,840,0,0.0,0.0,2,1,2,1,4,3,8,0,0,Attchd,2004.0,RFn,2.0,588.0,3,3,3,0,111,0,0,0,0,0,NoFence,NoMisc,0,January,Yr_2010,WD ,Normal,2010-01-01,True,False,False,2.0,Traditional,0.0,2.5,2.5,6,False,12.154779351142622,42.04772986946443,-93.64603878546193,Fellows
200,534401130,1165,174900,Dwelling_80,RL,82.0,9020,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,3,3,CBlock,3,3,4,3,312.0,5,539.0,276.0,1127.0,GasA,3,Y,SBrkr,1165,0,0,1.0,0.0,1,1,3,1,3,6,8,0,0,Attchd,1966.0,RFn,2.0,490.0,4,4,3,0,129,0,0,0,0,0,GdPrv,NoMisc,0,May,Yr_2008,WD ,Normal,2008-05-01,False,False,False,2.0,Split,1.0,1.5,2.5,42,False,12.071969661006692,42.0392109,-93.6294784,Fellows
201,910203230,641,85000,Dwelling_30,RM,50.0,7030,2,0,4,Lvl,4,Inside,3,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,641.0,641.0,GasA,4,Y,SBrkr,641,0,0,0.0,0.0,1,0,2,1,2,4,8,0,0,Detchd,1925.0,Unf,1.0,272.0,3,3,1,184,0,70,0,0,0,0,MnPrv,NoMisc,0,March,Yr_2006,WD ,Normal,2006-03-01,False,False,False,1.0,Traditional,0.0,1.0,1.0,56,True,11.350406535472453,42.0208634872324,-93.62945981841196,Mitchell
202,907420090,1310,164990,Dwelling_20,RL,65.0,8767,2,0,3,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,6,24.0,1,0.0,1286.0,1310.0,GasA,5,Y,SBrkr,1310,0,0,0.0,0.0,2,0,3,1,4,6,8,1,4,Attchd,2005.0,Fin,2.0,400.0,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2006,New,Partial,2006-07-01,False,False,False,1.0,Traditional,0.0,2.0,2.0,1,False,12.01364014498549,42.01428485970911,-93.68382685513303,Edwards
203,902303100,1650,144100,Dwelling_50,RM,56.0,8398,2,1,4,Lvl,4,Inside,3,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1910,1990,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,4,1,4,259.0,1,0.0,667.0,926.0,GasA,3,Y,SBrkr,991,659,0,0.0,0.0,2,0,3,1,3,6,8,0,0,Detchd,1979.0,Unf,2.0,468.0,3,3,1,128,103,0,0,0,0,0,NoFence,NoMisc,0,November,Yr_2007,WD ,Normal,2007-11-01,False,False,False,1.5,Traditional,0.0,2.0,2.0,17,True,11.878262781987614,42.02795584333695,-93.6186268970768,Meeker
204,906392120,1590,294900,Dwelling_20,RL,78.0,11645,2,0,4,Lvl,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,198.0,4,3,PConc,5,3,4,6,1122.0,1,0.0,448.0,1570.0,GasA,5,Y,SBrkr,1590,0,0,1.0,0.0,2,1,2,1,5,6,8,0,0,Attchd,2005.0,Fin,3.0,754.0,3,3,3,176,80,0,0,0,0,0,NoFence,NoMisc,0,August,Yr_2006,New,Partial,2006-08-01,False,False,False,1.0,Traditional,1.0,2.5,3.5,0,True,12.594391594803367,42.02326647986106,-93.68911880614316,Sawyer
205,903484080,1484,50000,Dwelling_50,RM,60.0,10320,2,1,4,Lvl,4,Corner,3,IDOTRR,Artery,Norm,1Fam,1.5Fin,4,1,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,2,1,1,0.0,1,0.0,771.0,771.0,GasA,2,Y,SBrkr,866,504,114,0.0,0.0,2,0,3,1,3,6,1,0,0,Detchd,1910.0,Unf,1.0,264.0,3,2,1,14,211,0,0,84,0,0,NoFence,NoMisc,0,September,Yr_2007,COD,Abnorml,2007-09-01,False,True,False,1.5,Traditional,0.0,2.0,2.0,57,True,10.819778284410283,42.02295797959184,-93.62398130612245,Mitchell
206,527301320,2353,260000,Dwelling_60,RL,94.0,13005,2,0,3,Lvl,4,Corner,3,NWAmes,Norm,Norm,1Fam,2Story,7,7,1980,1980,Gable,CompShg,CemntBd,CmentBd,BrkFace,278.0,4,3,CBlock,4,3,1,6,692.0,1,0.0,153.0,845.0,GasA,3,Y,SBrkr,1153,1200,0,1.0,0.0,2,1,4,1,5,10,8,1,3,Attchd,1983.0,RFn,2.0,484.0,3,3,3,288,195,0,0,0,0,0,GdPrv,NoMisc,0,August,Yr_2009,WD ,Normal,2009-08-01,False,False,False,2.0,Traditional,1.0,2.5,3.5,29,False,12.468436909997665,42.05361420021923,-93.63735972351776,Fellows
207,527140090,1337,180000,Dwelling_120,RL,41.0,5395,2,0,3,HLS,4,Inside,3,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,6,733.0,1,0.0,604.0,1337.0,GasA,4,Y,SBrkr,1337,0,0,1.0,0.0,2,0,2,1,4,5,8,1,3,Attchd,1993.0,RFn,2.0,462.0,3,3,3,96,0,70,168,0,0,0,NoFence,NoMisc,0,October,Yr_2008,WD ,Normal,2008-10-01,True,False,False,1.0,Traditional,1.0,2.0,3.0,15,False,12.100712129872347,42.06055687660365,-93.63422767405338,
208,909428170,1898,236500,Dwelling_20,RL,56.0,26073,2,0,3,Lvl,4,CulDSac,3,Crawfor,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,MetalSd,None,0.0,3,3,PConc,3,3,1,3,1116.0,1,0.0,782.0,1898.0,GasA,5,Y,FuseA,1898,0,0,0.0,0.0,2,1,3,1,3,7,8,2,3,Attchd,1956.0,Unf,2.0,484.0,3,3,3,0,51,224,0,0,0,0,MnPrv,NoMisc,0,April,Yr_2008,WD ,Normal,2008-04-01,False,False,False,1.0,Traditional,0.0,2.5,2.5,52,False,12.373703486914124,42.01264838383838,-93.64039073737374,Edwards
209,905228050,660,63900,Dwelling_20,RL,66.0,9000,2,0,4,Lvl,4,Corner,3,Sawyer,Norm,Norm,1Fam,1Story,2,2,1947,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,N,SBrkr,660,0,0,0.0,0.0,1,0,2,1,2,5,6,0,0,NoGarage,1947.0,NoGarage,0.0,0.0,0,0,1,0,0,100,0,0,0,0,NoFence,NoMisc,0,June,Yr_2009,WD ,Normal,2009-06-01,False,False,False,1.0,Traditional,0.0,1.0,1.0,59,True,11.065074640365626,42.032688,-93.659392,Sawyer
210,533234020,1789,223000,Dwelling_60,FV,79.0,10646,2,0,3,Lvl,4,Corner,3,Somerst,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,513.0,3,3,PConc,3,3,1,6,681.0,1,0.0,177.0,858.0,GasA,5,Y,SBrkr,872,917,0,1.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,2001.0,Fin,2.0,546.0,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2008,WD ,Normal,2008-06-01,False,False,False,2.0,Traditional,1.0,2.5,3.5,7,False,12.314927050442256,42.04661079961037,-93.64350378515024,Fellows
211,533212100,1200,151000,Dwelling_160,FV,30.0,3180,2,2,4,Lvl,4,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,600.0,600.0,GasA,5,Y,SBrkr,520,600,80,0.0,0.0,2,1,2,1,4,4,8,0,0,Detchd,2005.0,RFn,2.0,480.0,3,3,3,0,166,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2006,WD ,Normal,2006-06-01,True,False,False,2.0,Traditional,0.0,2.5,2.5,1,False,11.925035115797062,42.04749027140474,-93.64492734127276,Fellows
212,534475185,1505,149500,Dwelling_20,RL,128.0,12160,2,0,4,Lvl,4,Inside,3,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,3,3,CBlock,3,3,1,4,1024.0,1,0.0,481.0,1505.0,GasA,5,Y,SBrkr,1505,0,0,1.0,0.0,1,0,2,1,3,6,8,1,3,Attchd,1953.0,RFn,2.0,505.0,3,3,3,0,0,0,162,0,0,0,NoFence,NoMisc,0,February,Yr_2009,WD ,Normal,2009-02-01,False,False,False,1.0,Traditional,1.0,1.0,2.0,56,False,11.915051671812877,42.03475926805175,-93.62560211863472,Fellows
213,905452150,1609,149900,Dwelling_50,RL,75.0,9525,2,0,4,Lvl,4,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,2,468.0,1,0.0,532.0,1000.0,GasA,3,Y,SBrkr,1068,541,0,0.0,0.0,1,1,5,1,3,7,8,0,0,Attchd,1953.0,Unf,1.0,305.0,2,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2006,WD ,Normal,2006-07-01,False,False,False,1.5,Traditional,0.0,1.5,1.5,53,False,11.91772368409069,42.0258097972012,-93.66607205192382,Edwards
214,528176010,2696,500000,Dwelling_20,RL,110.0,14300,2,0,4,HLS,4,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,5,3,PConc,5,3,4,6,1373.0,1,0.0,1473.0,2846.0,GasA,5,Y,SBrkr,2696,0,0,1.0,0.0,2,1,3,1,5,10,8,2,4,Attchd,2003.0,Fin,3.0,958.0,3,3,3,220,150,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2010,WD ,Normal,2010-06-01,False,False,False,1.0,Traditional,1.0,2.5,3.5,6,True,13.12236337740433,42.05735590330952,-93.65612294798628,
215,535450160,1040,92900,Dwelling_90,RL,60.0,8544,2,0,4,Lvl,4,Corner,3,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,Wall,2,N,FuseA,1040,0,0,0.0,0.0,2,0,2,2,3,6,8,0,0,Detchd,1987.0,Unf,2.0,400.0,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2009,WD ,Normal,2009-06-01,False,False,False,2.0,Duplex,0.0,2.0,2.0,59,False,11.43927892480193,42.035835,-93.609088,Meeker
216,533215040,1419,290000,Dwelling_120,FV,42.0,4385,2,0,3,Lvl,4,Inside,3,Somerst,Norm,Norm,TwnhsE,1Story,9,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,3,6,964.0,1,0.0,455.0,1419.0,GasA,5,Y,SBrkr,1419,0,0,1.0,0.0,1,1,2,1,5,5,8,1,3,Attchd,2001.0,Fin,2.0,588.0,3,3,3,155,58,0,0,0,0,0,NoFence,NoMisc,0,September,Yr_2008,WD ,Normal,2008-09-01,True,False,False,1.0,Traditional,1.0,1.5,2.5,7,False,12.577636201962656,42.04654737280063,-93.64690805338492,Fellows
217,528104010,2122,345474,Dwelling_20,RL,110.0,14333,2,0,4,Lvl,4,Corner,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,4,6,1518.0,1,0.0,590.0,2108.0,GasA,5,Y,SBrkr,2122,0,0,1.0,0.0,2,1,2,1,4,7,8,1,5,Attchd,2007.0,Fin,3.0,938.0,3,3,3,130,142,0,0,0,0,0,NoFence,NoMisc,0,November,Yr_2007,New,Partial,2007-11-01,False,False,False,1.0,Traditional,1.0,2.5,3.5,0,False,12.752672666102043,42.06314938723892,-93.65417937402002,
218,535325090,925,127000,Dwelling_20,RL,71.0,8540,2,0,4,Lvl,4,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,8,1956,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,3,114.0,5,691.0,120.0,925.0,GasA,3,Y,SBrkr,925,0,0,1.0,0.0,1,0,3,1,4,5,8,0,0,Detchd,1956.0,Unf,1.0,252.0,3,3,3,152,0,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2007,WD ,Normal,2007-06-01,False,False,False,1.0,Traditional,1.0,1.0,2.0,4,True,11.751942365440728,42.0400426,-93.6124554,Meeker
219,909250210,1522,102000,Dwelling_50,RL,60.0,6000,2,0,4,Lvl,4,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,BrkTil,3,3,1,1,0.0,1,0.0,1008.0,1008.0,GasA,5,Y,SBrkr,1008,0,514,0.0,0.0,2,0,4,1,3,7,8,0,0,NoGarage,1926.0,NoGarage,0.0,0.0,0,0,2,0,0,138,0,0,0,0,NoFence,NoMisc,0,June,Yr_2006,WD ,Normal,2006-06-01,False,False,False,1.5,Traditional,0.0,2.0,2.0,56,True,11.532728092266408,42.018795670013375,-93.64838541912324,Edwards
220,527325110,1969,190000,Dwelling_60,RL,92.0,11952,2,0,4,Lvl,4,Inside,3,NWAmes,PosA,Norm,1Fam,2Story,7,6,1977,1977,Mansard,WdShake,WdShing,Plywood,None,0.0,3,3,CBlock,4,3,1,1,0.0,1,0.0,808.0,808.0,GasA,3,Y,SBrkr,1161,808,0,0.0,0.0,2,1,3,1,3,8,8,1,4,Attchd,1977.0,RFn,2.0,534.0,3,3,3,0,0,0,0,276,0,0,NoFence,NoMisc,0,November,Yr_2007,WD ,Normal,2007-11-01,False,False,True,2.0,Traditional,0.0,2.5,2.5,30,False,12.154779351142622,42.055141,-93.633802,Fellows
221,910202030,816,75200,Dwelling_30,RM,46.0,3672,2,0,4,Lvl,4,Inside,3,IDOTRR,Artery,Norm,1Fam,1Story,5,7,1922,1950,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,816.0,816.0,GasA,5,Y,SBrkr,816,0,0,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1922.0,Unf,1.0,100.0,2,2,1,0,0,96,0,0,0,0,NoFence,NoMisc,0,September,Yr_2007,WD ,Normal,2007-09-01,False,True,False,1.0,Traditional,0.0,1.0,1.0,57,True,11.227906509937933,42.0227918367347,-93.62548479591835,Mitchell
222,535175180,1206,108538,Dwelling_20,RL,87.0,10725,2,0,3,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,91.0,3,3,CBlock,3,3,1,3,936.0,1,0.0,270.0,1206.0,GasA,2,Y,SBrkr,1206,0,0,0.0,0.0,1,0,3,1,3,6,8,0,0,Attchd,1959.0,RFn,1.0,312.0,3,3,3,0,21,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2010,WD ,Normal,2010-05-01,False,False,False,1.0,Traditional,0.0,1.0,1.0,51,False,11.594855621061042,42.04484653880461,-93.61509322351316,Meeker
223,534202160,1232,142250,Dwelling_20,RL,80.0,9600,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1966,1966,Hip,CompShg,VinylSd,VinylSd,BrkFace,172.0,3,3,CBlock,3,3,1,3,698.0,1,0.0,534.0,1232.0,GasA,3,Y,SBrkr,1232,0,0,1.0,0.0,1,1,3,1,3,6,8,0,0,Attchd,1966.0,RFn,2.0,490.0,3,3,3,0,224,0,0,0,0,0,NoFence,NoMisc,0,April,Yr_2010,WD ,Normal,2010-04-01,False,False,False,1.0,Traditional,1.0,1.5,2.5,44,False,11.865341351988578,42.04658077450373,-93.62633287305052,Fellows
224,916403020,1339,180000,Dwelling_20,RL,50.0,8049,2,0,3,Lvl,4,CulDSac,3,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,3,3,CBlock,4,3,1,5,1053.0,1,0.0,256.0,1309.0,GasA,3,Y,SBrkr,1339,0,0,1.0,0.0,2,0,2,1,3,6,8,1,3,Attchd,1990.0,Fin,2.0,484.0,4,4,3,0,58,0,0,90,0,0,NoFence,NoMisc,0,July,Yr_2006,WD ,Normal,2006-07-01,False,False,False,1.0,Traditional,1.0,2.0,3.0,16,False,12.100712129872347,41.9980307755102,-93.64656387755102,Mitchell
225,535354100,972,132000,Dwelling_20,RL,50.0,8000,2,0,4,Lvl,4,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,1,5,680.0,1,0.0,292.0,972.0,GasA,5,Y,SBrkr,972,0,0,1.0,0.0,1,0,2,1,3,5,8,1,4,Detchd,1948.0,Unf,1.0,240.0,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,May,Yr_2009,WD ,Normal,2009-05-01,False,False,False,1.0,Traditional,1.0,1.0,2.0,7,True,11.790557201568507,42.03484223074918,-93.61721855921348,Meeker
226,905227050,1350,152400,Dwelling_50,RL,63.0,8375,2,0,4,Lvl,4,Corner,3,Sawyer,Norm,Norm,1Fam,1.5Fin,5,7,1941,1973,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,5,336.0,1,0.0,240.0,576.0,GasA,4,Y,SBrkr,864,486,0,1.0,0.0,1,1,2,1,4,6,7,0,0,2Types,1973.0,Unf,3.0,627.0,3,3,1,0,0,0,0,0,0,0,MnPrv,NoMisc,0,June,Yr_2008,WD ,Normal,2008-06-01,False,False,False,1.5,Traditional,1.0,1.5,2.5,35,True,11.934263922234683,42.033383,-93.660485,Sawyer
227,534451020,670,64000,Dwelling_50,RL,51.0,3500,2,0,4,Lvl,4,Inside,3,BrkSide,Feedr,Norm,1Fam,1.5Fin,3,5,1945,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,2,144.0,1,0.0,226.0,370.0,GasA,3,N,FuseA,442,228,0,1.0,0.0,1,0,2,1,2,4,8,0,0,NoGarage,1945.0,NoGarage,0.0,0.0,0,0,1,0,21,0,0,0,0,0,MnPrv,Shed,2000,July,Yr_2007,WD ,Normal,2007-07-01,False,False,False,1.5,Traditional,1.0,1.0,2.0,57,True,11.06663836234181,42.03605240841249,-93.62874606568025,Fellows
228,533120030,2810,302000,Dwelling_60,RL,74.0,9572,2,0,3,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,4,3,PConc,5,3,1,6,482.0,1,0.0,971.0,1453.0,GasA,5,Y,SBrkr,1453,1357,0,0.0,0.0,2,1,4,1,4,9,8,1,5,Attchd,1990.0,RFn,2.0,750.0,4,4,3,500,0,0,0,0,0,0,NoFence,NoMisc,0,June,Yr_2007,WD ,Normal,2007-06-01,False,False,False,2.0,Traditional,0.0,2.5,2.5,17,False,12.618182296357007,42.04741032017221,-93.6533032150516,Fellows
229,905352010,1522,182000,Dwelling_20,RL,66.0,11075,2,0,4,Lvl,4,Corner,3,ClearCr,Norm,Norm,1Fam,1Story,6,5,1984,1984,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,136.0,3,3,PConc,4,3,1,4,299.0,2,891.0,0.0,1190.0,GasA,5,Y,SBrkr,1522,0,0,0.0,0.0,2,0,3,1,3,7,8,1,3,Attchd,1984.0,Fin,2.0,552.0,3,3,3,0,77,0,0,168,0,0,GdPrv,NoMisc,0,February,Yr_2007,WD ,Normal,2007-02-01,False,False,False,1.0,Traditional,0.0,2.0,2.0,23,False,12.111761966058932,,,
230,905108220,860,137000,Dwelling_85,RL,74.0,8740,2,0,3,Lvl,4,Inside,3,Sawyer,Norm,Norm,1Fam,SFoyer,5,6,1982,1982,Hip,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,3,5,672.0,1,0.0,168.0,840.0,GasA,3,Y,SBrkr,860,0,0,1.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1996.0,Unf,2.0,528.0,3,3,3,0,0,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2009,WD ,Normal,2009-07-01,False,False,False,1.5,Split,1.0,1.0,2.0,27,False,11.827736204810263,42.03156251472419,-93.67123417821566,Sawyer
231,527165170,1642,168000,Dwelling_60,RL,74.0,7655,2,0,3,Lvl,4,CulDSac,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,903.0,903.0,GasA,4,Y,SBrkr,910,732,0,0.0,0.0,2,1,3,1,3,7,8,1,3,Attchd,1993.0,RFn,2.0,392.0,3,3,3,290,84,0,0,0,0,0,NoFence,NoMisc,0,July,Yr_2007,WD ,Normal,2007-07-01,False,False,False,2.0,Traditional,0.0,2.5,2.5,13,True,12.031719258385396,42.05741197153812,-93.63599502545436,
232,535353190,1458,97500,Dwelling_50,RL,78.0,17503,2,0,4,Lvl,4,Inside,3,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1948,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,912.0,912.0,GasA,3,Y,SBrkr,912,546,0,0.0,1.0,1,0,3,1,3,6,8,1,4,Attchd,1948.0,Unf,1.0,330.0,3,3,3,192,0,0,0,0,0,0,NoFence,NoMisc,0,January,Yr_2010,WD ,Abnorml,2010-01-01,False,True,False,1.5,Traditional,0.5,1.0,1.5,60,True,11.487607656985938,42.03586727206577,-93.6203006384482,
233,528315070,1976,286000,Dwelling_60,RL,84.0,9660,2,0,3,Lvl,4,Inside,3,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,4,3,PConc,4,3,1,6,791.0,1,0.0,253.0,1044.0,GasA,5,Y,SBrkr,1079,897,0,1.0,0.0,2,1,3,1,4,7,8,1,5,Attchd,1998.0,Fin,3.0,885.0,3,3,3,210,31,0,0,0,0,0,NoFence,NoMisc,0,February,Yr_2006,WD ,Normal,2006-02-01,False,False,False,2.0,Traditional,1.0,2.5,3.5,8,False,12.563747089801991,42.0540636125256,-93.6550738827899,Fellows
234,903232060,995,115000,Dwelling_30,RM,51.0,6120,2,0,4,Lvl,4,Inside,3,BrkSide,Norm,Norm,1Fam,1Story,5,6,1925,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,960.0,960.0,GasA,4,Y,SBrkr,995,0,0,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1926.0,Unf,1.0,264.0,3,3,3,0,15,51,0,0,0,0,MnPrv,NoMisc,0,March,Yr_2009,WD ,Abnorml,2009-03-01,False,False,False,1.0,Traditional,0.0,1.0,1.0,10,True,11.652687407345386,42.03236318181818,-93.62260554545456,Meeker
