,PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,MapRefNo,Prop_Addr,Prop_Addr_Full,geolocation,latitude,longitude
788,528106010,2596,342643,60,RL,111.0,16259,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,TA,TA,PConc,Ex,Gd,Av,Unf,0.0,Unf,0.0,1249.0,1249.0,GasA,Ex,Y,SBrkr,1249,1347,0,0.0,0.0,3,1,4,1,Gd,9,Typ,0,,Attchd,2006.0,RFn,3.0,840.0,TA,TA,Y,240,154,0,0,0,0,,,,0,9,2006,New,Partial,528106010,3332 STOCKBURY ST,"3332 STOCKBURY ST, Ames, USA","3332, Stockbury Street, Northridge Heights, Ames, Story County, Iowa, 50010, United States",42.062095984193746,-93.65685834406673
789,532376040,1120,129000,20,RL,85.0,6970,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,932.0,Unf,0.0,108.0,1040.0,GasA,TA,Y,SBrkr,1120,0,0,1.0,0.0,1,1,3,1,Fa,5,Typ,0,,Attchd,1961.0,RFn,2.0,544.0,TA,TA,Y,168,0,0,0,0,0,,,Shed,400,5,2007,WD ,Normal,532376040,1304 GARFIELD AVE,"1304 GARFIELD AVE, Ames, USA","1304, Garfield Avenue, University Heights, Ames, Story County, Iowa, 50014, United States",42.03464492397396,-93.66951756572132
790,535151130,1190,132500,90,RL,70.0,7728,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,803.0,Unf,0.0,303.0,1106.0,GasA,TA,Y,SBrkr,1190,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,,Attchd,1962.0,Unf,2.0,540.0,TA,TA,Y,0,18,0,0,0,0,,GdWo,,0,5,2006,WD ,Normal,535151130,2110 BARR DR,"2110 BARR DR, Ames, USA","2110, Barr Drive, Ames, Story County, Iowa, 50010, United States",42.04472603437159,-93.61922786573736
791,528240070,1960,216500,60,RL,,7851,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,,Gd,TA,PConc,Gd,TA,No,GLQ,625.0,Unf,0.0,235.0,860.0,GasA,Ex,Y,SBrkr,860,1100,0,1.0,0.0,2,1,4,1,Gd,8,Typ,2,TA,BuiltIn,2002.0,Fin,2.0,440.0,TA,TA,Y,288,48,0,0,0,0,,,,0,5,2010,WD ,Normal,528240070,3907 WESTLAWN DR,"3907 WESTLAWN DR, Ames, USA","3907, Westlawn Drive, Bloomington Heights, Ames, Story County, Iowa, 50010, United States",42.060213257327135,-93.64141992057222
792,527184020,1179,182000,120,RL,38.0,4740,Pave,,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1988,1988,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,248.0,Unf,0.0,918.0,1166.0,GasA,Gd,Y,SBrkr,1179,0,0,1.0,0.0,2,0,2,1,TA,5,Typ,0,,Attchd,1988.0,RFn,2.0,480.0,TA,TA,Y,0,108,0,0,135,0,,,,0,10,2007,WD ,Normal,527184020,1530 STONE BROOKE RD,"1530 STONE BROOKE RD, Ames, USA","Stone Brooke Road, Stone Brooke, Ames, Story County, Iowa, 50010, United States",42.0610026,-93.6325959
793,907135230,990,156000,20,RL,43.0,13568,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,716.0,Unf,0.0,274.0,990.0,GasA,Ex,Y,SBrkr,990,0,0,0.0,1.0,1,0,3,1,TA,5,Typ,0,,Attchd,1996.0,Unf,2.0,576.0,TA,TA,Y,224,0,0,0,0,0,,,,0,7,2006,WD ,Normal,907135230,5430 FROST DR,"5430 FROST DR, Ames, USA","5430, Frost Drive, Bentwood, Ames, Story County, Iowa, 50014, United States",42.01939203733658,-93.6925127688957
794,527402150,981,143250,20,RL,,10530,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1971,1971,Hip,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,282.0,LwQ,35.0,664.0,981.0,GasA,TA,Y,SBrkr,981,0,0,1.0,0.0,1,1,3,1,TA,5,Typ,0,,Detchd,1979.0,Unf,2.0,576.0,TA,TA,Y,0,312,40,0,0,0,,,,0,3,2007,WD ,Normal,527402150,3323 JEFFERSON CIR,"3323 JEFFERSON CIR, Ames, USA","3323, Jefferson Circle, Glenview Heights, Ames, Story County, Iowa, 50010, United States",42.05526655102041,-93.62635424489795
795,532378070,935,137000,20,RL,,13526,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,TA,TA,CBlock,TA,TA,No,BLQ,560.0,LwQ,375.0,0.0,935.0,GasA,TA,Y,SBrkr,935,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,,Attchd,1965.0,Unf,1.0,288.0,TA,TA,Y,180,0,0,0,0,0,,MnPrv,,0,11,2006,WD ,Normal,532378070,3828 WINDSOR CT,"3828 WINDSOR CT, Ames, USA","3828, Windsor Court, University Heights, Ames, Story County, Iowa, 50014, United States",42.035543921953604,-93.67104108534794
796,910201020,803,87000,45,RM,50.0,5000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,116.0,Unf,0.0,604.0,720.0,GasA,Po,N,FuseF,803,0,0,0.0,0.0,1,0,2,1,TA,5,Typ,0,,Detchd,1941.0,Unf,2.0,360.0,TA,TA,Y,0,0,244,0,0,0,,,,0,12,2007,WD ,Normal,910201020,1224 LINCOLN WAY,"1224 LINCOLN WAY, Ames, USA","1224, Lincoln Way, Iowa State Center, Ames, Story County, Iowa, 50010, United States",42.02278728571429,-93.62725732653061
797,905103060,1392,121500,20,RL,,11341,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1957,1996,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,TA,TA,CBlock,Gd,TA,No,ALQ,1302.0,Unf,0.0,90.0,1392.0,GasA,TA,Y,SBrkr,1392,0,0,1.0,0.0,1,1,3,1,TA,5,Mod,1,Gd,Detchd,1957.0,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,95,0,,,,0,5,2010,WD ,Normal,905103060,3925 ROSS RD,"3925 ROSS RD, Ames, USA","3925, Ross Road, Ontario Heights, Ontario, Ames, Story County, Iowa, 50014, United States",42.032380331779315,-93.67266393241763
798,923228110,630,80000,180,RM,21.0,1477,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,509.0,Unf,0.0,121.0,630.0,GasA,TA,Y,SBrkr,630,0,0,1.0,0.0,1,0,1,1,TA,3,Typ,0,,Attchd,1970.0,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,0,0,,,,0,4,2009,WD ,Normal,923228110,632 MEADOW PL,"632 MEADOW PL, Ames, USA","632, Meadow Place, Ames, Story County, Iowa, 50010, United States",41.992184963279854,-93.60301436490518
799,904100170,1640,131000,20,RL,100.0,21370,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,Wd Sdng,MetalSd,None,0.0,TA,TA,Slab,,,,,0.0,,0.0,0.0,0.0,GasA,TA,Y,FuseA,1640,0,0,0.0,0.0,1,0,3,1,TA,7,Min1,1,Gd,Attchd,1950.0,RFn,2.0,394.0,TA,TA,Y,0,0,225,0,0,0,,,Shed,600,6,2006,WD ,Normal,904100170,2925 ROSS RD,"2925 ROSS RD, Ames, USA","2925, Ross Road, Ames, Story County, Iowa, 50014, United States",42.0334156649055,-93.6580366031701
800,533242090,2048,301000,60,FV,,8010,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,964.0,Unf,0.0,90.0,1054.0,GasA,Ex,Y,SBrkr,1072,976,0,1.0,0.0,2,1,3,1,Gd,8,Typ,2,Gd,Detchd,2003.0,Unf,2.0,552.0,TA,TA,Y,0,48,0,0,180,0,,,,0,8,2007,WD ,Normal,533242090,2311 CAMDEN DR,"2311 CAMDEN DR, Ames, USA","2311, Camden Drive, Schilletter-University Village, Ames, Story County, Iowa, 50010, United States",42.04637557084984,-93.64315700103424
801,528456180,1852,252678,60,FV,72.0,8640,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,822.0,Unf,0.0,78.0,900.0,GasA,Ex,Y,SBrkr,932,920,0,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2009.0,RFn,2.0,644.0,TA,TA,Y,168,108,0,0,0,0,,,,0,7,2009,New,Partial,528456180,2811 ASPEN RD,"2811 ASPEN RD, Ames, USA","2811, Aspen Road, Somerset, Ames, Story County, Iowa, 50010, United States",42.050894770020435,-93.64654466536167
802,907285100,1995,237000,60,RL,90.0,11250,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,Av,GLQ,685.0,Unf,0.0,245.0,930.0,GasA,Ex,Y,SBrkr,950,1045,0,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1995.0,RFn,2.0,610.0,TA,TA,Y,275,170,0,0,0,0,,,,0,7,2006,WD ,Normal,907285100,4520 CLEMENS BLVD,"4520 CLEMENS BLVD, Ames, USA","4520, Clemens Boulevard, Hillside, Ames, Story County, Iowa, 50014, United States",42.01785941350981,-93.6800134289633
803,535104020,1362,163000,20,RL,80.0,10197,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1961,1961,Gable,CompShg,WdShing,Wd Shng,BrkCmn,491.0,TA,TA,CBlock,TA,TA,No,ALQ,288.0,Rec,374.0,700.0,1362.0,GasA,TA,Y,SBrkr,1362,0,0,1.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,1961.0,Unf,2.0,504.0,TA,TA,Y,0,20,0,0,0,0,,,,0,6,2008,COD,Normal,535104020,2619 KELLOGG AVE,"2619 KELLOGG AVE, Ames, USA","2619, Kellogg Avenue, Broadmoor, Ames, Story County, Iowa, 50010, United States",42.04781114704566,-93.61670524078161
804,528439040,1538,260000,20,RL,74.0,8847,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,Av,GLQ,769.0,Unf,0.0,769.0,1538.0,GasA,Ex,Y,SBrkr,1538,0,0,1.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2005.0,RFn,2.0,484.0,TA,TA,Y,146,40,0,0,0,0,,,,0,12,2007,WD ,Normal,528439040,2607 YORKSHIRE ST,"2607 YORKSHIRE ST, Ames, USA","2607, Yorkshire Street, Taylor Glen, Ames, Story County, Iowa, 50010, United States",42.05319734347564,-93.64336770333746
805,528439040,1538,260000,20,RL,74.0,8847,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,Av,GLQ,769.0,Unf,0.0,769.0,1538.0,GasA,Ex,Y,SBrkr,1538,0,0,1.0,0.0,2,0,3,1,Gd,7,Typ,0,,Attchd,2005.0,RFn,2.0,484.0,TA,TA,Y,146,40,0,0,0,0,,,,0,12,2007,WD ,Normal,528439040,2607 YORKSHIRE ST,"2607 YORKSHIRE ST, Ames, USA","2607, Yorkshire Street, Taylor Glen, Ames, Story County, Iowa, 50010, United States",42.05319734347564,-93.64336770333746
806,908225320,1487,113000,50,RL,52.0,8741,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,4,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,Fa,No,LwQ,94.0,Unf,0.0,641.0,735.0,GasA,TA,Y,FuseA,798,689,0,0.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1949.0,Unf,1.0,220.0,TA,TA,Y,0,140,0,0,0,0,,MnPrv,,0,4,2010,WD ,Normal,908225320,148 S FRANKLIN AVE,"148 S FRANKLIN AVE, Ames, USA","148, South Franklin Avenue, Ames, Story County, Iowa, 50014, United States",42.021705410251386,-93.66465472502972
807,527216070,3279,538000,60,RL,47.0,53504,Pave,,IR2,HLS,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603.0,Ex,TA,PConc,Gd,TA,Gd,ALQ,1416.0,Unf,0.0,234.0,1650.0,GasA,Ex,Y,SBrkr,1690,1589,0,1.0,0.0,3,1,4,1,Ex,12,Mod,1,Gd,BuiltIn,2003.0,Fin,3.0,841.0,TA,TA,Y,503,36,0,0,210,0,,,,0,6,2010,WD ,Normal,527216070,4126 LAURA CT,"4126 LAURA CT, Ames, USA","4126, Laura Court, The Reserve, Ames, Story County, Iowa, 50010, United States",42.060878739096815,-93.62613914098549
808,527451290,987,85400,160,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,TA,TA,CBlock,TA,TA,No,ALQ,387.0,Unf,0.0,96.0,483.0,GasA,TA,Y,SBrkr,483,504,0,0.0,0.0,1,1,2,1,TA,4,Typ,0,,Detchd,1971.0,Unf,1.0,264.0,TA,TA,Y,0,0,0,0,0,0,,,,0,7,2008,COD,Abnorml,527451290,1358 BARKLEY CT,"1358 BARKLEY CT, Ames, USA","1358, Barkley Court, Briardale Square, Ames, Story County, Iowa, 50010, United States",42.051671928125494,-93.62770173042392
809,907410050,1797,213500,60,RL,79.0,9245,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,939.0,939.0,GasA,Ex,Y,SBrkr,939,858,0,0.0,0.0,2,1,3,1,Gd,8,Typ,0,,Attchd,2006.0,RFn,2.0,639.0,TA,TA,Y,144,53,0,0,0,0,,,,0,4,2007,WD ,Normal,907410050,839 POE AVE,"839 POE AVE, Ames, USA","839, Poe Avenue, Longview, Ames, Story County, Iowa, 50014, United States",42.01437271211215,-93.68402669243821
810,909254050,1512,231000,70,RL,54.0,7609,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,2Story,8,9,1925,1997,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,Gd,PConc,Fa,TA,No,ALQ,406.0,Unf,0.0,392.0,798.0,GasA,Ex,Y,SBrkr,798,714,0,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1.0,180.0,TA,TA,P,85,16,41,0,0,0,,GdPrv,,0,6,2008,WD ,Normal,909254050,603 ASH AVE,"603 ASH AVE, Ames, USA","603, Ash Avenue, Richardson Court, Ames, Story County, Iowa, 50014, United States",42.01688175,-93.644405
811,531373060,1663,192500,60,RL,67.0,12774,Pave,,Reg,Lvl,AllPub,FR2,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,95.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,835.0,835.0,GasA,Ex,Y,SBrkr,835,828,0,0.0,0.0,2,1,3,1,Gd,8,Typ,0,,Attchd,2003.0,RFn,2.0,478.0,TA,TA,Y,168,68,0,0,0,0,,,,0,7,2008,WD ,Normal,531373060,5426 TENNESSEE ST,"5426 TENNESSEE ST, Ames, USA","5426, Tennessee Street, Brookview Place, Ames, Story County, Iowa, 50014, United States",42.03512185445334,-93.69195838073597
812,534451130,747,79900,30,RL,52.0,5825,Pave,,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,Gable,CompShg,MetalSd,MetalSd,BrkFace,108.0,TA,Gd,PConc,Fa,TA,Mn,Unf,0.0,Unf,0.0,600.0,600.0,GasA,Gd,Y,SBrkr,747,0,0,0.0,0.0,1,0,1,1,TA,5,Typ,0,,Detchd,1953.0,Unf,2.0,528.0,TA,TA,Y,0,0,32,0,0,0,,,,0,6,2006,WD ,Normal,534451130,1414 SUMMIT AVE,"1414 SUMMIT AVE, Ames, USA","1414, Summit Avenue, Ridgewood, Ames, Story County, Iowa, 50010, United States",42.0355057683593,-93.62930107326689
813,902206220,1633,129000,50,RM,69.0,11851,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,7,1948,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,BLQ,780.0,Unf,0.0,247.0,1027.0,GasA,Ex,Y,SBrkr,1027,606,0,0.0,0.0,1,0,3,1,Gd,7,Typ,1,Gd,Detchd,1948.0,Unf,1.0,240.0,TA,TA,Y,0,100,126,0,0,0,,,,0,6,2010,WD ,Normal,902206220,916 DUFF AVE,"916 DUFF AVE, Ames, USA","916, Duff Avenue, Ames, Story County, Iowa, 50010, United States",42.030781871272076,-93.61044502247243
814,527164020,1190,166000,20,RL,58.0,7250,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,45.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1181.0,1181.0,GasA,Ex,Y,SBrkr,1190,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,1993.0,Unf,2.0,430.0,TA,TA,Y,0,21,0,0,0,0,,,,0,11,2009,WD ,Normal,527164020,3823 COLUMBINE AVE,"3823 COLUMBINE AVE, Ames, USA","3823, Columbine Avenue, Bloomington Heights, Ames, Story County, Iowa, 50010, United States",42.05826323456243,-93.63585790740748
815,527107130,1628,189000,80,RL,60.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,TA,TA,PConc,Gd,TA,No,GLQ,284.0,Unf,0.0,100.0,384.0,GasA,Gd,Y,SBrkr,958,670,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1996.0,Fin,2.0,390.0,TA,TA,Y,48,72,0,0,0,0,,,Shed,490,6,2009,WD ,Normal,527107130,1952 WYNGATE DR,"1952 WYNGATE DR, Ames, USA","1952, Wyngate Drive, Bloomington Heights, Ames, Story County, Iowa, 50010, United States",42.06162008936728,-93.63567359736633
816,923225200,1475,129500,160,RM,41.0,2665,Pave,,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,7,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,318.0,Unf,0.0,232.0,550.0,GasA,TA,Y,SBrkr,925,550,0,0.0,0.0,2,0,4,1,TA,6,Typ,1,TA,Attchd,1976.0,Unf,1.0,336.0,TA,TA,Y,92,26,0,0,0,0,,,,0,5,2008,WD ,Normal,923225200,3448 SOUTHDALE DR,"3448 SOUTHDALE DR, Ames, USA","3448, Southdale Drive, Ames, Story County, Iowa, 50010, United States",41.990917268587395,-93.60414456756043
817,909251030,1422,136500,30,RL,54.0,7223,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,1926,1950,Hip,CompShg,Stucco,Plywood,None,0.0,TA,TA,PConc,TA,TA,Mn,BLQ,319.0,Unf,0.0,971.0,1290.0,GasA,TA,Y,SBrkr,1422,0,0,0.0,0.0,1,0,3,1,TA,6,Typ,0,,Detchd,1973.0,Unf,1.0,352.0,TA,TA,Y,0,0,64,0,0,0,,MnPrv,,0,4,2007,WD ,Normal,909251030,2328 BAKER ST,"2328 BAKER ST, Ames, USA","2328, Baker Street, Union Drive, Ames, Story County, Iowa, 50014, United States",42.017880285714284,-93.64704514285714
818,907194130,1776,192500,60,RL,65.0,14006,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,Gd,TA,PConc,Gd,TA,,Unf,0.0,Unf,0.0,936.0,936.0,GasA,Ex,Y,SBrkr,936,840,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2002.0,RFn,2.0,474.0,TA,TA,Y,144,96,0,0,0,0,,,,0,2,2006,WD ,Normal,907194130,5408 CLEMENS BLVD,"5408 CLEMENS BLVD, Ames, USA","5408, Clemens Boulevard, Bentwood, Ames, Story County, Iowa, 50014, United States",42.016202425140804,-93.69133679337209
819,907250070,1611,250000,20,RL,90.0,11664,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1234.0,Unf,0.0,335.0,1569.0,GasA,Ex,Y,SBrkr,1611,0,0,1.0,0.0,2,0,3,1,Gd,6,Typ,0,,Attchd,2002.0,RFn,3.0,1231.0,TA,TA,Y,262,93,0,0,0,0,,,,0,9,2009,WD ,Normal,907250070,5115 CLEMENS BLVD,"5115 CLEMENS BLVD, Ames, USA","5115, Clemens Boulevard, Bentwood, Ames, Story County, Iowa, 50014, United States",42.01711058562838,-93.68799230779719
820,903454080,1376,119500,50,RM,50.0,8600,Pave,,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,780.0,780.0,GasA,TA,Y,SBrkr,780,596,0,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1937.0,Unf,1.0,198.0,TA,TA,N,0,0,0,0,0,0,,,,0,6,2006,WD ,Normal,903454080,1207 N 2ND ST,"1207 N 2ND ST, Ames, USA","1207, North 2nd Street, Iowa Department of Transportation, Ames, Story County, Iowa, 50010, United States",42.02410591836735,-93.62703997959184
821,534250335,1670,170000,60,RL,,13355,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,Gd,No,ALQ,583.0,Unf,0.0,242.0,825.0,GasA,TA,Y,SBrkr,845,825,0,0.0,0.0,1,1,4,1,TA,7,Typ,0,,Attchd,1971.0,Fin,2.0,464.0,TA,TA,Y,0,0,0,0,0,0,,,,0,5,2008,WD ,Normal,534250335,2313 MCKINLEY CIR,"2313 MCKINLEY CIR, Ames, USA","2313, McKinley Circle, Allenview, Ames, Story County, Iowa, 50010, United States",42.04486276332411,-93.62936435476706
822,528108130,2020,404000,20,RL,95.0,12350,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,450.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1232.0,Unf,0.0,788.0,2020.0,GasA,Ex,Y,SBrkr,2020,0,0,1.0,0.0,2,0,3,1,Ex,7,Typ,1,Gd,Attchd,2008.0,RFn,3.0,896.0,TA,TA,Y,192,98,0,0,0,0,,,,0,5,2009,WD ,Normal,528108130,3107 STOCKBURY ST,"3107 STOCKBURY ST, Ames, USA","3107, Stockbury Street, Northridge Heights, Ames, Story County, Iowa, 50010, United States",42.062271913372626,-93.65420802438787
823,923230010,1432,157000,60,RL,68.0,8286,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,2Story,5,7,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,531.0,Unf,0.0,185.0,716.0,GasA,Ex,Y,SBrkr,716,716,0,1.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1977.0,Fin,2.0,531.0,TA,TA,Y,0,136,0,0,240,0,,GdPrv,,0,6,2007,WD ,Normal,923230010,601 GARDEN RD,"601 GARDEN RD, Ames, USA","Garden Road, Ames, Story County, Iowa, 50010, United States",41.9882466,-93.6027426
